gold_id,extractor_name,gold_kind,source_table,version,audit_pair_id,file,line,symbol,expected_present,expected_fact,match_key,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes
rust_safety_comments-0099,rust_safety_comments,safety_comment,rust_safety_comments,v6.4,latest-p003-v6.3-to-v6.4,.binddrift/worktrees/v6.4/rust/kernel/error.rs,96,,true,"{""file"": "".binddrift/worktrees/v6.4/rust/kernel/error.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""96"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 96, ""nearby_api"": ""Error::from_errno"", ""rust_file"": "".binddrift/worktrees/v6.4/rust/kernel/error.rs"", ""text"": ""/// # Safety""}, ""source_table"": ""rust_safety_comments"", ""symbol"": """", ""version"": ""v6.4""}",11bc7e22a7ff0601b934376bd194a3c2e74851e1c1df1973ca7956c455227cae,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0100,rust_safety_comments,safety_comment,rust_safety_comments,v6.5,latest-p004-v6.4-to-v6.5,.binddrift/worktrees/v6.5/rust/kernel/allocator.rs,86,GFP_KERNEL,true,"{""file"": "".binddrift/worktrees/v6.5/rust/kernel/allocator.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""86"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 86, ""nearby_binding_symbol"": ""GFP_KERNEL"", ""rust_file"": "".binddrift/worktrees/v6.5/rust/kernel/allocator.rs"", ""text"": ""// SAFETY: See assumption above.""}, ""source_table"": ""rust_safety_comments"", ""symbol"": ""GFP_KERNEL"", ""version"": ""v6.5""}",106172b6801da7ec2d23fdd8a606c2de8d106fcc31b0df390d56cb5513c52e05,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0101,rust_safety_comments,safety_comment,rust_safety_comments,v6.6,latest-p005-v6.5-to-v6.6,.binddrift/worktrees/v6.6/rust/kernel/error.rs,119,,true,"{""file"": "".binddrift/worktrees/v6.6/rust/kernel/error.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""119"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 119, ""nearby_api"": ""Error::from_errno"", ""rust_file"": "".binddrift/worktrees/v6.6/rust/kernel/error.rs"", ""text"": ""/// # Safety""}, ""source_table"": ""rust_safety_comments"", ""symbol"": """", ""version"": ""v6.6""}",a1271a5851101a804b04cd0d5cc217eabeb232c43b980ef640dc64c0b7106e51,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0102,rust_safety_comments,safety_comment,rust_safety_comments,v6.7,latest-p006-v6.6-to-v6.7,.binddrift/worktrees/v6.7/rust/kernel/allocator.rs,56,kfree,true,"{""file"": "".binddrift/worktrees/v6.7/rust/kernel/allocator.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""56"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 56, ""nearby_binding_symbol"": ""kfree"", ""rust_file"": "".binddrift/worktrees/v6.7/rust/kernel/allocator.rs"", ""text"": ""// SAFETY:""}, ""source_table"": ""rust_safety_comments"", ""symbol"": ""kfree"", ""version"": ""v6.7""}",fc4a02ed53257ad604abcc68cf0a61a643d3820dd022b4e4d877134c86edfe8b,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0103,rust_safety_comments,safety_comment,rust_safety_comments,v6.8,latest-p007-v6.7-to-v6.8,.binddrift/worktrees/v6.8/rust/kernel/error.rs,267,,true,"{""file"": "".binddrift/worktrees/v6.8/rust/kernel/error.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""267"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 267, ""nearby_api"": ""to_result"", ""rust_file"": "".binddrift/worktrees/v6.8/rust/kernel/error.rs"", ""text"": ""///     // SAFETY: FFI call.""}, ""source_table"": ""rust_safety_comments"", ""symbol"": """", ""version"": ""v6.8""}",962cce08ca6dc82eed6241c6a7e707390b3a67140d87963002ef7586a9eaad11,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0104,rust_safety_comments,safety_comment,rust_safety_comments,v6.9,latest-p008-v6.8-to-v6.9,.binddrift/worktrees/v6.9/rust/kernel/allocator.rs,71,GFP_KERNEL,true,"{""file"": "".binddrift/worktrees/v6.9/rust/kernel/allocator.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""71"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 71, ""nearby_binding_symbol"": ""GFP_KERNEL"", ""rust_file"": "".binddrift/worktrees/v6.9/rust/kernel/allocator.rs"", ""text"": ""// SAFETY: `ptr::null_mut()` is null and `layout` has a non-zero size by the function safety""}, ""source_table"": ""rust_safety_comments"", ""symbol"": ""GFP_KERNEL"", ""version"": ""v6.9""}",528c284def8d69ade17f1d658d6eb36778362a2ba0802722f70c84d7df49fba6,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0105,rust_safety_comments,safety_comment,rust_safety_comments,v7.0,latest-p019-v6.19-to-v7.0,.binddrift/worktrees/v7.0/rust/kernel/alloc/allocator.rs,173,,true,"{""file"": "".binddrift/worktrees/v7.0/rust/kernel/alloc/allocator.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""173"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 173, ""nearby_api"": ""Kmalloc::aligned_layout"", ""rust_file"": "".binddrift/worktrees/v7.0/rust/kernel/alloc/allocator.rs"", ""text"": ""///     // SAFETY: By the type invariant of `Box` the inner pointer of `vbox` is non-null.""}, ""source_table"": ""rust_safety_comments"", ""symbol"": """", ""version"": ""v7.0""}",c0d28fe01d8f340b79d7363db41f3d145c2f15b799391f183b2ee5820741676c,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0106,rust_safety_comments,safety_comment,rust_safety_comments,HEAD_9207d47f966b,latest-p020-v7.0-to-HEAD_9207d47f966b,.binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/alloc/allocator.rs,104,,true,"{""file"": "".binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/alloc/allocator.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""104"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 104, ""rust_file"": "".binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/alloc/allocator.rs"", ""text"": ""// SAFETY:""}, ""source_table"": ""rust_safety_comments"", ""symbol"": """", ""version"": ""HEAD_9207d47f966b""}",21d2d3d2db5ec319d282e08dcb62dd5f11bbddc66e847f27443938677e945cc3,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0107,rust_safety_comments,safety_comment,rust_safety_comments,v6.1,latest-p001-v6.1-to-v6.2,.binddrift/worktrees/v6.1/rust/kernel/str.rs,27,,true,"{""file"": "".binddrift/worktrees/v6.1/rust/kernel/str.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""27"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 27, ""rust_file"": "".binddrift/worktrees/v6.1/rust/kernel/str.rs"", ""text"": ""/// # Safety""}, ""source_table"": ""rust_safety_comments"", ""symbol"": """", ""version"": ""v6.1""}",17eb7eb206f429ac719c47a3843cbc5f3d661d053a0ff55986e65bde39bc2d15,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0108,rust_safety_comments,safety_comment,rust_safety_comments,v6.10,latest-p009-v6.9-to-v6.10,.binddrift/worktrees/v6.10/rust/kernel/alloc/allocator.rs,61,,true,"{""file"": "".binddrift/worktrees/v6.10/rust/kernel/alloc/allocator.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""61"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 61, ""nearby_api"": ""krealloc_aligned"", ""rust_file"": "".binddrift/worktrees/v6.10/rust/kernel/alloc/allocator.rs"", ""text"": ""// SAFETY:""}, ""source_table"": ""rust_safety_comments"", ""symbol"": """", ""version"": ""v6.10""}",093e64cf9306ea2232f5056f786d37a998920163861b9a4a24b9443ddf76b598,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0109,rust_safety_comments,safety_comment,rust_safety_comments,v6.11,latest-p010-v6.10-to-v6.11,.binddrift/worktrees/v6.11/rust/kernel/alloc/vec_ext.rs,153,,true,"{""file"": "".binddrift/worktrees/v6.11/rust/kernel/alloc/vec_ext.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""153"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 153, ""rust_file"": "".binddrift/worktrees/v6.11/rust/kernel/alloc/vec_ext.rs"", ""text"": ""// SAFETY: We are just rebuilding the existing `Vec` with no changes.""}, ""source_table"": ""rust_safety_comments"", ""symbol"": """", ""version"": ""v6.11""}",aa4892e24ccbd3a36285abeea6b8b26fe0b59ff8ff8c22cca30d4626c4641324,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0110,rust_safety_comments,safety_comment,rust_safety_comments,v6.12,latest-p011-v6.11-to-v6.12,.binddrift/worktrees/v6.12/rust/kernel/alloc/vec_ext.rs,89,,true,"{""file"": "".binddrift/worktrees/v6.12/rust/kernel/alloc/vec_ext.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""89"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 89, ""rust_file"": "".binddrift/worktrees/v6.12/rust/kernel/alloc/vec_ext.rs"", ""text"": ""// SAFETY: We just initialised the first spare entry, so it is safe to increase the length""}, ""source_table"": ""rust_safety_comments"", ""symbol"": """", ""version"": ""v6.12""}",475912c2a4fda0b663bb493caf8b507f1fa0364b9c55937b6c5b64c26a8a34f4,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0111,rust_safety_comments,safety_comment,rust_safety_comments,v6.13,latest-p012-v6.12-to-v6.13,.binddrift/worktrees/v6.13/rust/kernel/alloc/allocator.rs,137,,true,"{""file"": "".binddrift/worktrees/v6.13/rust/kernel/alloc/allocator.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""137"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 137, ""rust_file"": "".binddrift/worktrees/v6.13/rust/kernel/alloc/allocator.rs"", ""text"": ""// SAFETY: `ReallocFunc::call` has the same safety requirements as `Allocator::realloc`.""}, ""source_table"": ""rust_safety_comments"", ""symbol"": """", ""version"": ""v6.13""}",3c3ed72bf9aed9d18876771eedc16573a84dfbda5a7eb5f59b9615b768f3f000,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0112,rust_safety_comments,safety_comment,rust_safety_comments,v6.14,latest-p013-v6.13-to-v6.14,.binddrift/worktrees/v6.14/rust/kernel/alloc/allocator_test.rs,95,,true,"{""file"": "".binddrift/worktrees/v6.14/rust/kernel/alloc/allocator_test.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""95"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 95, ""rust_file"": "".binddrift/worktrees/v6.14/rust/kernel/alloc/allocator_test.rs"", ""text"": ""// SAFETY:""}, ""source_table"": ""rust_safety_comments"", ""symbol"": """", ""version"": ""v6.14""}",9d8b7ca82d324da16e7472b8688b15b9920b0874f5fc58724169e9c2ee2c32a2,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0113,rust_safety_comments,safety_comment,rust_safety_comments,v6.15,latest-p014-v6.14-to-v6.15,.binddrift/worktrees/v6.15/rust/kernel/alloc/allocator_test.rs,33,,true,"{""file"": "".binddrift/worktrees/v6.15/rust/kernel/alloc/allocator_test.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""33"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 33, ""rust_file"": "".binddrift/worktrees/v6.15/rust/kernel/alloc/allocator_test.rs"", ""text"": ""// SAFETY:""}, ""source_table"": ""rust_safety_comments"", ""symbol"": """", ""version"": ""v6.15""}",e22f53654fa73e3a0755b6089bd212961db3507fae146f958f76a68b5bd5862a,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0114,rust_safety_comments,safety_comment,rust_safety_comments,v6.16,latest-p015-v6.15-to-v6.16,.binddrift/worktrees/v6.16/rust/kernel/alloc/allocator_test.rs,108,,true,"{""file"": "".binddrift/worktrees/v6.16/rust/kernel/alloc/allocator_test.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""108"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 108, ""rust_file"": "".binddrift/worktrees/v6.16/rust/kernel/alloc/allocator_test.rs"", ""text"": ""// SAFETY: `src` is either NULL or was previously allocated with this `Allocator`""}, ""source_table"": ""rust_safety_comments"", ""symbol"": """", ""version"": ""v6.16""}",ae54d3de4433fc2d40aed4297ea2d0ee75ca8bc140ed6ea40d4295b701aadaf7,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0115,rust_safety_comments,safety_comment,rust_safety_comments,v6.17,latest-p016-v6.16-to-v6.17,.binddrift/worktrees/v6.17/rust/kernel/alloc/allocator.rs,163,PAGE_SIZE,true,"{""file"": "".binddrift/worktrees/v6.17/rust/kernel/alloc/allocator.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""163"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 163, ""nearby_api"": ""Kmalloc::aligned_layout"", ""nearby_binding_symbol"": ""PAGE_SIZE"", ""rust_file"": "".binddrift/worktrees/v6.17/rust/kernel/alloc/allocator.rs"", ""text"": ""// SAFETY: If not `None`, `ptr` is guaranteed to point to valid memory, which was previously""}, ""source_table"": ""rust_safety_comments"", ""symbol"": ""PAGE_SIZE"", ""version"": ""v6.17""}",6182914d62906f8bedf726bbfea6694889d066897ba2020b0caeba7c571dae3e,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0116,rust_safety_comments,safety_comment,rust_safety_comments,v6.18,latest-p017-v6.17-to-v6.18,.binddrift/worktrees/v6.18/rust/kernel/alloc/allocator.rs,248,,true,"{""file"": "".binddrift/worktrees/v6.18/rust/kernel/alloc/allocator.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""248"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 248, ""nearby_api"": ""Kmalloc::aligned_layout"", ""rust_file"": "".binddrift/worktrees/v6.18/rust/kernel/alloc/allocator.rs"", ""text"": ""// SAFETY: If not `None`, `ptr` is guaranteed to point to valid memory, which was previously""}, ""source_table"": ""rust_safety_comments"", ""symbol"": """", ""version"": ""v6.18""}",efd8c1787027e158d7de62e2de1ca9c85e2a80d43def242b77758bd65bf626b7,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0117,rust_safety_comments,safety_comment,rust_safety_comments,v6.19,latest-p018-v6.18-to-v6.19,.binddrift/worktrees/v6.19/rust/kernel/alloc/allocator.rs,192,vmalloc_to_page,true,"{""file"": "".binddrift/worktrees/v6.19/rust/kernel/alloc/allocator.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""192"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 192, ""nearby_api"": ""Kmalloc::aligned_layout"", ""nearby_binding_symbol"": ""vmalloc_to_page"", ""rust_file"": "".binddrift/worktrees/v6.19/rust/kernel/alloc/allocator.rs"", ""text"": ""// SAFETY: `ptr` is a valid pointer to `Vmalloc` memory.""}, ""source_table"": ""rust_safety_comments"", ""symbol"": ""vmalloc_to_page"", ""version"": ""v6.19""}",fef227480efc92c9cd2d9bb62b4e1af0374ebd49e34a424a585d1d84e52f0ab4,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0118,rust_safety_comments,safety_comment,rust_safety_comments,v6.4,latest-p003-v6.3-to-v6.4,.binddrift/worktrees/v6.4/rust/kernel/error.rs,224,PTR_ERR,true,"{""file"": "".binddrift/worktrees/v6.4/rust/kernel/error.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""224"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 224, ""nearby_api"": ""to_result"", ""nearby_binding_symbol"": ""PTR_ERR"", ""rust_file"": "".binddrift/worktrees/v6.4/rust/kernel/error.rs"", ""text"": ""// SAFETY: The FFI function does not deref the pointer.""}, ""source_table"": ""rust_safety_comments"", ""symbol"": ""PTR_ERR"", ""version"": ""v6.4""}",01d38edec4971921eece7edda7f2c336881f017b6f6796471e2a3ad8c334788d,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0119,rust_safety_comments,safety_comment,rust_safety_comments,v6.5,latest-p004-v6.4-to-v6.5,.binddrift/worktrees/v6.5/rust/kernel/error.rs,148,errname,true,"{""file"": "".binddrift/worktrees/v6.5/rust/kernel/error.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""148"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 148, ""nearby_api"": ""Error::name"", ""nearby_binding_symbol"": ""errname"", ""rust_file"": "".binddrift/worktrees/v6.5/rust/kernel/error.rs"", ""text"": ""// SAFETY: The string returned by `errname` is static and `NUL`-terminated.""}, ""source_table"": ""rust_safety_comments"", ""symbol"": ""errname"", ""version"": ""v6.5""}",c668d19fe6931bda39536201c1b32a6112295e55ace38ec806fb24ba38e1b82b,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0120,rust_safety_comments,safety_comment,rust_safety_comments,v6.6,latest-p005-v6.5-to-v6.6,.binddrift/worktrees/v6.6/rust/kernel/allocator.rs,34,krealloc,true,"{""file"": "".binddrift/worktrees/v6.6/rust/kernel/allocator.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""34"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 34, ""nearby_binding_symbol"": ""krealloc"", ""rust_file"": "".binddrift/worktrees/v6.6/rust/kernel/allocator.rs"", ""text"": ""// SAFETY:""}, ""source_table"": ""rust_safety_comments"", ""symbol"": ""krealloc"", ""version"": ""v6.6""}",674e0ac62b25282805b5c260a82ab264c9372191663f67d393f150e7dd908975,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0121,rust_safety_comments,safety_comment,rust_safety_comments,v6.7,latest-p006-v6.6-to-v6.7,.binddrift/worktrees/v6.7/rust/kernel/error.rs,169,,true,"{""file"": "".binddrift/worktrees/v6.7/rust/kernel/error.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""169"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 169, ""nearby_api"": ""Error::name"", ""rust_file"": "".binddrift/worktrees/v6.7/rust/kernel/error.rs"", ""text"": ""// SAFETY: These strings are ASCII-only.""}, ""source_table"": ""rust_safety_comments"", ""symbol"": """", ""version"": ""v6.7""}",38ba0fbca0e39e39737b4889acb5dc0e2400f5c0c329c6b1385269b5dcc7018c,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0122,rust_safety_comments,safety_comment,rust_safety_comments,v6.8,latest-p007-v6.7-to-v6.8,.binddrift/worktrees/v6.8/rust/kernel/error.rs,283,PTR_ERR,true,"{""file"": "".binddrift/worktrees/v6.8/rust/kernel/error.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""283"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 283, ""nearby_api"": ""to_result"", ""nearby_binding_symbol"": ""PTR_ERR"", ""rust_file"": "".binddrift/worktrees/v6.8/rust/kernel/error.rs"", ""text"": ""// SAFETY: The FFI function does not deref the pointer.""}, ""source_table"": ""rust_safety_comments"", ""symbol"": ""PTR_ERR"", ""version"": ""v6.8""}",30116358f36b7ff2f208dd61a8adc5f3dcfc9ec00cc297daab255b46d1b91a78,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0123,rust_safety_comments,safety_comment,rust_safety_comments,v6.9,latest-p008-v6.8-to-v6.9,.binddrift/worktrees/v6.9/rust/kernel/allocator.rs,34,krealloc,true,"{""file"": "".binddrift/worktrees/v6.9/rust/kernel/allocator.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""34"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 34, ""nearby_binding_symbol"": ""krealloc"", ""rust_file"": "".binddrift/worktrees/v6.9/rust/kernel/allocator.rs"", ""text"": ""// SAFETY:""}, ""source_table"": ""rust_safety_comments"", ""symbol"": ""krealloc"", ""version"": ""v6.9""}",58997e8e21540561edc764660f336ed644b8ab2930e841b48ea129c92ee1e11e,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0124,rust_safety_comments,safety_comment,rust_safety_comments,v7.0,latest-p019-v6.19-to-v7.0,.binddrift/worktrees/v7.0/rust/kernel/alloc/allocator.rs,104,,true,"{""file"": "".binddrift/worktrees/v7.0/rust/kernel/alloc/allocator.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""104"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 104, ""rust_file"": "".binddrift/worktrees/v7.0/rust/kernel/alloc/allocator.rs"", ""text"": ""// SAFETY:""}, ""source_table"": ""rust_safety_comments"", ""symbol"": """", ""version"": ""v7.0""}",1d5eadf2ccfafe56de9ed038113fb0f0a845565b729c209ac81ec7c15198d2cc,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
rust_safety_comments-0125,rust_safety_comments,safety_comment,rust_safety_comments,HEAD_9207d47f966b,latest-p020-v7.0-to-HEAD_9207d47f966b,.binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/alloc/allocator.rs,74,kvrealloc_node_align,true,"{""file"": "".binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/alloc/allocator.rs"", ""gold_kind"": ""safety_comment"", ""line"": ""74"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""line"": 74, ""nearby_binding_symbol"": ""kvrealloc_node_align"", ""rust_file"": "".binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/alloc/allocator.rs"", ""text"": ""/// # Safety""}, ""source_table"": ""rust_safety_comments"", ""symbol"": ""kvrealloc_node_align"", ""version"": ""HEAD_9207d47f966b""}",21c262919740de004f7c3bc216bf72e732ba68029ad508e21b99f2d7f9b24b77,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
