warning_uid,run_id,warning_id,pair_id,type,risk,rank,score,symbol,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes,true_reason,false_reason,label,reviewer_notes
02a1a51a1956bd3d051b8bd64086d1d2a2351f165cb9bcef5139cb6e248f0dcc,arm64,W-000119,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,125,-8.0,atomic_fetch_and_relaxed,,,,,,,,,,
20e203ccbaab7a241385f5499a30895d356e3b9d0f99443e466ec45969844230,arm64,W-000120,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,126,-8.0,atomic_fetch_and_release,,,,,,,,,,
1729dd1124f3d227ea35f853329d6f10155ed4c3510863b43c0fdf432ed6e785,arm64,W-000121,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,127,-8.0,atomic_fetch_andnot,,,,,,,,,,
597b24a1b865f6114c305d1fa50f336401e83d33b72d7c5dd54b3c3463caf462,arm64,W-000122,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,128,-8.0,atomic_fetch_andnot_acquire,,,,,,,,,,
3bdd94ed58ac3c7be47c838a353b84569c8a49705bf14f932f2718ad74a91156,arm64,W-000123,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,129,-8.0,atomic_fetch_andnot_relaxed,,,,,,,,,,
9b3532121a1a699980c9b220acd0b7c770217f5b6071d50f6e061bf3c7ae1d97,arm64,W-000124,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,130,-8.0,atomic_fetch_andnot_release,,,,,,,,,,
1c9b8a4f73003927789a5e4f589a6e6cb17385ebf3594dde4b10e00a0975bdbc,arm64,W-000125,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,131,-8.0,atomic_fetch_dec,,,,,,,,,,
46d94c8800864839369ddca7b395238004bf590a14cd503fe57855887504f7ec,arm64,W-000126,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,132,-8.0,atomic_fetch_dec_acquire,,,,,,,,,,
ff092161862c05511c3e9a1aaab6c7cda5af2a7d7c1c8d285c2c17fe22b584a9,arm64,W-000127,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,133,-8.0,atomic_fetch_dec_relaxed,,,,,,,,,,
48ee3f269e3dc792113c3cf62aa5a59153e1564aa475e9d8bbb06e749c3c5011,arm64,W-000128,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,134,-8.0,atomic_fetch_dec_release,,,,,,,,,,
440cd551a0f948336ca8f9b0b87b1c921c21315b387d81d6c42f277e3943cee5,arm64,W-000129,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,135,-8.0,atomic_fetch_inc,,,,,,,,,,
730ce7a13189d9171d81812444b98100beff1c0717795adbf351b97d49cb3dcc,arm64,W-000130,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,136,-8.0,atomic_fetch_inc_acquire,,,,,,,,,,
1e8d4bd0400ca9d322843ca8f82f4d939c0c572c6c8be29c54b1a3bdf8d7c3c9,arm64,W-000131,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,137,-8.0,atomic_fetch_inc_relaxed,,,,,,,,,,
9ca89fe2cecaa0c97e2c7cd000410d83c133eca887f3574611fc142a93bd271e,arm64,W-000132,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,138,-8.0,atomic_fetch_inc_release,,,,,,,,,,
d1e84616c93a8141df04ceb89cca4f4e851fbdf4e878e69f08c7ed2ffebf6d00,arm64,W-000133,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,139,-8.0,atomic_fetch_or,,,,,,,,,,
766d1397e1cc04d5af24ddb77ae3835ffee84848c2b67aa15305b21967a099bd,arm64,W-000134,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,140,-8.0,atomic_fetch_or_acquire,,,,,,,,,,
1c15ea9e3a88fca5e2f45ab02a9c53458c0032a0b316cc664bb50583327822f7,arm64,W-000135,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,141,-8.0,atomic_fetch_or_relaxed,,,,,,,,,,
2934ce4e98ccdf9275793efa641febfe2def0c70fc08a491bdc73debadee33af,arm64,W-000136,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,142,-8.0,atomic_fetch_or_release,,,,,,,,,,
fcdf6ecd9ed99484b5494cd2bc8a01a1a603546dd6ce055046a0ba526c69526c,arm64,W-000137,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,143,-8.0,atomic_fetch_sub,,,,,,,,,,
c47db8e02c5fa4c2cd732f0fae74482f916e9e5ce7fa3e8f0fc066c56cc99570,arm64,W-000138,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,144,-8.0,atomic_fetch_sub_acquire,,,,,,,,,,
2687736f22347fda20083f802d7ce7e17ce5d4b2150632a56e448d18a60e7a1e,arm64,W-000139,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,145,-8.0,atomic_fetch_sub_relaxed,,,,,,,,,,
fc4541e525ce7a5235aad40ffb97f50399140b95d30cf3587794d68d4a789ef8,arm64,W-000140,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,146,-8.0,atomic_fetch_sub_release,,,,,,,,,,
cf8ff8c25a4bdf33a123366bbe505881ad5bb4e1583196ef2df1bc224efc02bd,arm64,W-000141,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,147,-8.0,atomic_fetch_xor,,,,,,,,,,
6e4ceff7b8a5900932b4d962492d11222c964af80971dcc2a4c65f797f665253,arm64,W-000142,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,148,-8.0,atomic_fetch_xor_acquire,,,,,,,,,,
9ea07c1bf47a1ab3b75788f219234250aee54eedd743701bdac9c81f27c20ab1,arm64,W-000143,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,149,-8.0,atomic_fetch_xor_relaxed,,,,,,,,,,
cdaeb13a66fb49d9046abf870bbb7c4239a5ddc91550c509edd31005a7996c20,arm64,W-000144,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,150,-8.0,atomic_fetch_xor_release,,,,,,,,,,
